Edges,spearman,pearson,mldm,magma,sparcc,spieceasi
Bacillus-Actinomyces-pos,0.1762,0.0,0.0,0.0,0.0,0.0
Bacillus-Actinomyces-neg,0.0,0.0107,0.0,0.0,0.0306,0.0
Bacillus-Paenibacillus-pos,0.2154,0.0303,0.0,0.0,0.1562,0.0
Bacillus-Stenotrophomonas-pos,0.0062,0.0,0.0,0.0,0.0,0.0
Bacillus-Stenotrophomonas-neg,0.0,0.0428,0.0,0.0,0.0266,0.0
Bacillus-Eggerthella-pos,0.0,0.0,0.0,0.0,0.0232,0.0
Bacillus-Eggerthella-neg,0.1724,0.0525,0.0,0.0,0.0,0.0
Bacillus-Acetobacter-neg,0.1724,0.0525,0.0,0.0,0.1081,0.0
Bacillus-Acetobacterium-pos,0.0,0.0,0.0,0.0,0.0038,0.0
Bacillus-Acetobacterium-neg,0.1724,0.0525,0.0,0.0,0.0,0.0
Bacillus-Flavobacterium-pos,0.0062,0.0,0.0,0.0,0.0336,0.0
Bacillus-Flavobacterium-neg,0.0,0.0428,0.0,0.0,0.0,0.0
Bacillus-Actinobacteria-pos,0.0062,0.0,0.0,0.0,0.0,0.0
Bacillus-Actinobacteria-neg,0.0,0.0428,0.0,0.0,0.0011,0.0
Bacillus-Pedobacter-pos,0.2278,0.1106,0.0,0.0,0.0161,0.0
Bacillus-Micrococcus-pos,0.2278,0.1106,0.0,0.0,0.0406,0.0
Bacillus-Brevundimonas-pos,0.0,0.0,0.0,0.0,0.0215,0.0
Bacillus-Brevundimonas-neg,0.1724,0.0525,0.0,0.0,0.0,0.0
Bacillus-Slackia-neg,0.1724,0.0525,0.0,0.0,0.0313,0.0
Bacillus-Gammaproteobacteria-pos,0.0,0.0,0.0,0.0,0.0281,0.0
Bacillus-Gammaproteobacteria-neg,0.1724,0.0525,0.0,0.0,0.0,0.0
Bacillus-Rhodobacteraceae-neg,0.1724,0.0525,0.0,0.0,0.1233,0.0
Bacillus-Propionibacteriaceae-pos,0.2278,0.1106,0.0,0.0,0.0,0.0
Bacillus-Propionibacteriaceae-neg,0.0,0.0,0.0,0.0,0.0525,0.0
Bacillus-Oscillatoriaceae-pos,0.0,0.0,0.0,0.0,0.0346,0.0
Bacillus-Oscillatoriaceae-neg,0.0185,0.0452,0.0,0.0,0.0,0.0
Bacillus-Flavobacteriaceae-pos,0.0,0.0,0.0,0.0,0.0118,0.0
Bacillus-Flavobacteriaceae-neg,0.0369,0.0477,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Alicyclobacillus-pos,0.2827,0.2827,0.0,0.0,0.1909,0.0
Peptostreptococcaceae-Alicyclobacillus-neg,0.0,0.0,0.0122599337279823,0.0,0.0,0.0
Peptostreptococcaceae-Lachnospiraceae-pos,0.3412,0.2803,0.0,0.0,0.1651,0.0
Peptostreptococcaceae-Dialister-pos,0.0782,0.4266,0.0,0.0,0.0265,0.0
Peptostreptococcaceae-Blautia-pos,0.378,0.4452,0.0,0.0,0.1768,0.0
Peptostreptococcaceae-Bifidobacterium-pos,0.3572,0.4727,0.0,0.0,0.2471,0.0
Peptostreptococcaceae-Clostridium-pos,0.4746,0.6857,0.0,0.0,0.3857,0.0
Peptostreptococcaceae-Prevotella-pos,0.2313,0.0,0.0,0.0,0.1978,0.0
Peptostreptococcaceae-Prevotella-neg,0.0,0.0787,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Acidaminococcaceae-pos,0.2007,0.0,0.0,0.0,0.2093,0.0
Peptostreptococcaceae-Acidaminococcaceae-neg,0.0,0.0798,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Methanobrevibacter-pos,0.1191,0.0,0.0,0.0,0.0304,0.0
Peptostreptococcaceae-Methanobrevibacter-neg,0.0,0.0065,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Erysipelatoclostridium-pos,0.1476,0.2464,0.0,0.0,0.0101,0.0
Peptostreptococcaceae-Spiroplasma-pos,0.3929,0.2445,0.0,0.0,0.2402,0.0
Peptostreptococcaceae-Bacteroidales-pos,0.144,0.0,0.0,0.0,0.0804,0.0
Peptostreptococcaceae-Bacteroidales-neg,0.0,0.1069,0.0681155283000572,0.0,0.0,0.0
Peptostreptococcaceae-Bacillales-pos,0.3507,0.0907,0.18355204376261897,0.0,0.2589,0.0
Peptostreptococcaceae-Lysinibacillus-neg,0.0847,0.102,0.0,0.0,0.1263,0.0
Peptostreptococcaceae-Clostridiales-pos,0.3954,0.2366,0.0,0.0,0.2018,0.0
Peptostreptococcaceae-Anaerostipes-pos,0.1216,0.0,0.0,0.0,0.0651,0.0
Peptostreptococcaceae-Anaerostipes-neg,0.0,0.0414,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Alphaproteobacteria-neg,0.2025,0.1305,0.0,0.0,0.2147,0.0
Peptostreptococcaceae-Hungateiclostridiaceae-pos,0.1532,0.0013,0.0,0.0,0.0378,0.0
Peptostreptococcaceae-Providencia-neg,0.0615,0.1166,0.0,0.0,0.0875,0.0
Peptostreptococcaceae-Pseudomonas-neg,0.2629,0.1624,0.16653460554638,0.0,0.2482,0.0
Peptostreptococcaceae-Staphylococcus-pos,0.2319,0.0661,0.0,0.0,0.0349,0.0
Peptostreptococcaceae-Haemophilus-pos,0.1865,0.662,0.0207766813927545,0.0,0.1265,0.0
Peptostreptococcaceae-Streptococcus-pos,0.1412,0.7307,0.0,0.0,0.1086,0.0
Peptostreptococcaceae-Lactobacillus-pos,0.3029,0.3751,0.007154755283134059,0.0,0.1697,0.0
Peptostreptococcaceae-Sphingomonas-neg,0.0857,0.1136,0.0,0.0,0.1482,0.0
Peptostreptococcaceae-Desulfovibrio-pos,0.1497,0.1266,0.0,0.0,0.0459,0.0
Peptostreptococcaceae-Lachnoclostridium-pos,0.2007,0.1151,0.0,0.0,0.0602,0.0
Peptostreptococcaceae-Odoribacter-neg,0.1344,0.1846,0.0,0.0,0.2331,0.0
Peptostreptococcaceae-Enterobacterales-neg,0.2135,0.1398,0.0,0.0,0.1346,0.0
Peptostreptococcaceae-Enterococcus-neg,0.2809,0.175,0.0,0.0,0.169,0.0
Peptostreptococcaceae-Firmicutes-pos,0.049,0.5676,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Firmicutes-neg,0.0,0.0,0.0,0.0,0.0515,0.0
Peptostreptococcaceae-Erysipelotrichaceae-pos,0.2918,0.2402,0.0,0.0,0.1863,0.0
Peptostreptococcaceae-Unassigned-neg,0.2043,0.1061,0.0,0.0,0.1778,0.0
Peptostreptococcaceae-Coriobacteriia-pos,0.0069,0.2379,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Coriobacteriia-neg,0.0,0.0,0.0,0.0,0.0177,0.0
Peptostreptococcaceae-Faecalicatena-pos,0.2871,0.2132,0.0686059712460768,0.0,0.0978,0.0
Peptostreptococcaceae-Desulfosporosinus-pos,0.4363,0.4122,0.0,0.0,0.2099,0.0
Peptostreptococcaceae-Burkholderiales-neg,0.1265,0.1648,0.00083627587642597,0.0,0.2934,0.0
Peptostreptococcaceae-Bacteroidia-neg,0.0414,0.0996,0.0,0.0,0.1295,0.0
Peptostreptococcaceae-Collinsella-pos,0.1605,0.6723,0.0,0.0,0.1445,0.0
Peptostreptococcaceae-Corynebacterium-neg,0.0843,0.1152,0.0,0.0,0.131,0.0
Peptostreptococcaceae-Clostridiales Family XIII. Incertae Sedis-pos,0.3073,0.1768,0.0,0.0,0.1712,0.0
Peptostreptococcaceae-Bacteria-pos,0.0258,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Bacteria-neg,0.0,0.054,0.0,0.0,0.0418,0.0
Peptostreptococcaceae-Moorella-pos,0.2894,0.1568,0.0,0.0,0.0194,0.0
Peptostreptococcaceae-Brucella-neg,0.3167,0.1888,0.0,0.0,0.1838,0.0
Peptostreptococcaceae-Dysgonomonas-pos,0.1291,0.1082,0.0,0.0,0.0712,0.0
Peptostreptococcaceae-Porphyromonadaceae-neg,0.1833,0.126,0.0,0.0,0.1723,0.0
Peptostreptococcaceae-Planococcaceae-neg,0.1502,0.0993,0.0,0.0,0.1744,0.0
Peptostreptococcaceae-Oceanobacillus-pos,0.1146,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Oceanobacillus-neg,0.0,0.0098,0.0,0.0,0.0004,0.0
Peptostreptococcaceae-Legionella-pos,0.0623,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Legionella-neg,0.0,0.0433,0.0,0.0,0.0355,0.0
Peptostreptococcaceae-Yersiniaceae-neg,0.0841,0.0836,0.0,0.0,0.0693,0.0
Peptostreptococcaceae-Cronobacter-neg,0.1021,0.0881,0.0,0.0,0.0518,0.0
Peptostreptococcaceae-Lactococcus-pos,0.0,0.0,0.0,0.0,0.0958,0.0
Peptostreptococcaceae-Lactococcus-neg,0.018,0.0589,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Morganella-pos,0.1817,0.063,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Morganella-neg,0.0,0.0,0.0,0.0,0.0907,0.0
Peptostreptococcaceae-Fusobacterium-pos,0.1817,0.0534,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Fusobacterium-neg,0.0,0.0,0.0,0.0,0.0125,0.0
Peptostreptococcaceae-Kurthia-neg,0.0841,0.0836,0.0,0.0,0.0829,0.0
Peptostreptococcaceae-Staphylococcaceae-pos,0.2556,0.0663,0.0,0.0,0.0017,0.0
Peptostreptococcaceae-Methylobacterium-neg,0.045,0.0692,0.0,0.0,0.1458,0.0
Peptostreptococcaceae-Veillonella-pos,0.0208,0.4684,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Veillonella-neg,0.0,0.0,0.0,0.0,0.043,0.0
Peptostreptococcaceae-Acinetobacter-neg,0.0841,0.0836,0.0,0.0,0.0875,0.0
Peptostreptococcaceae-Aeromonas-neg,0.2523,0.1128,0.0,0.0,0.1994,0.0
Peptostreptococcaceae-Bacillaceae-pos,0.036,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Bacillaceae-neg,0.0,0.0387,0.0,0.0,0.0893,0.0
Peptostreptococcaceae-Clostridiaceae-neg,0.0063,0.0604,0.0,0.0,0.0943,0.0
Peptostreptococcaceae-Peptoniphilus-pos,0.1056,0.133,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Peptoniphilus-neg,0.0,0.0,0.0,0.0,0.0127,0.0
Peptostreptococcaceae-Dietzia-pos,0.1817,0.0198,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Dietzia-neg,0.0,0.0,0.0,0.0,0.0807,0.0
Peptostreptococcaceae-Erysipelothrix-pos,0.0755,0.0894,0.0,0.0,0.0069,0.0
Peptostreptococcaceae-Sporomusaceae-pos,0.3103,0.1877,0.0,0.0,0.066,0.0
Peptostreptococcaceae-Desulfuromonadaceae-pos,0.3375,0.2051,0.0,0.0,0.123,0.0
Peptostreptococcaceae-Anaerococcus-pos,0.162,0.1752,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Anaerococcus-neg,0.0,0.0,0.0,0.0,0.0463,0.0
Peptostreptococcaceae-Arcanobacterium-pos,0.0291,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Arcanobacterium-neg,0.0,0.0327,0.0,0.0,0.1351,0.0
Peptostreptococcaceae-Porphyromonas-pos,0.5048,0.4505,0.0,0.0,0.1289,0.0
Peptostreptococcaceae-Brevibacillus-pos,0.2859,0.4211,0.0,0.0,0.005,0.0
Peptostreptococcaceae-Selenomonas-neg,0.0661,0.0769,0.0,0.0,0.0668,0.0
Peptostreptococcaceae-Campylobacter-pos,0.1983,0.1433,0.0,0.0,0.0105,0.0
Peptostreptococcaceae-Eggerthellaceae-pos,0.1263,0.0409,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Eggerthellaceae-neg,0.0,0.0,0.0,0.0,0.1174,0.0
Peptostreptococcaceae-Ruminiclostridium-pos,0.2223,0.1591,0.0,0.0,0.0813,0.0
Peptostreptococcaceae-Rhizobium-pos,0.036,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Rhizobium-neg,0.0,0.0387,0.0,0.0,0.0512,0.0
Peptostreptococcaceae-Anaerobranca-neg,0.2211,0.131,0.0,0.0,0.1697,0.0
Peptostreptococcaceae-Domibacillus-neg,0.1742,0.1016,0.0,0.0,0.1967,0.0
Peptostreptococcaceae-Actinomyces-pos,0.3353,0.652,0.0,0.0,0.0439,0.0
Peptostreptococcaceae-Paenibacillus-pos,0.1262,0.031,0.0,0.0,0.0104,0.0
Peptostreptococcaceae-Stenotrophomonas-pos,0.2223,0.1591,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Stenotrophomonas-neg,0.0,0.0,0.0,0.0,0.0827,0.0
Peptostreptococcaceae-Eggerthella-pos,0.1862,0.1388,0.0,0.0,0.1139,0.0
Peptostreptococcaceae-Acetobacter-neg,0.018,0.0589,0.0,0.0,0.1355,0.0
Peptostreptococcaceae-Acetobacterium-neg,0.2523,0.1128,0.0,0.0,0.1269,0.0
Peptostreptococcaceae-Flavobacterium-pos,0.2223,0.1591,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Flavobacterium-neg,0.0,0.0,0.0,0.0,0.0852,0.0
Peptostreptococcaceae-Actinobacteria-pos,0.2223,0.1591,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Actinobacteria-neg,0.0,0.0,0.0,0.0,0.0444,0.0
Peptostreptococcaceae-Pedobacter-pos,0.036,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Pedobacter-neg,0.0,0.0387,0.0,0.0,0.0484,0.0
Peptostreptococcaceae-Micrococcus-pos,0.036,0.0,0.0,0.0,0.0119,0.0
Peptostreptococcaceae-Micrococcus-neg,0.0,0.0387,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Brevundimonas-neg,0.2523,0.1128,0.0,0.0,0.0519,0.0221494032562961
Peptostreptococcaceae-Slackia-pos,0.1502,0.0602,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Slackia-neg,0.0,0.0,0.0,0.0,0.0703,0.0
Peptostreptococcaceae-Gammaproteobacteria-neg,0.018,0.0589,0.0,0.0,0.1397,0.0
Peptostreptococcaceae-Rhodobacteraceae-neg,0.018,0.0589,0.0,0.0,0.1007,0.0
Peptostreptococcaceae-Propionibacteriaceae-pos,0.036,0.0,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Propionibacteriaceae-neg,0.0,0.0387,0.0,0.0,0.0964,0.0
Peptostreptococcaceae-Oscillatoriaceae-pos,0.1622,0.0714,0.0,0.0,0.0,0.0
Peptostreptococcaceae-Oscillatoriaceae-neg,0.0,0.0,0.0,0.0,0.0922,0.0
Peptostreptococcaceae-Flavobacteriaceae-neg,0.0841,0.0836,0.0,0.0,0.1413,0.0
Alicyclobacillus-Lachnospiraceae-pos,0.2902,0.3335,0.0,0.0,0.1204,0.0
Alicyclobacillus-Lachnospiraceae-neg,0.0,0.0,0.034455903164402,0.0,0.0,0.0
Alicyclobacillus-Dialister-pos,0.0,0.0884,0.0092549248285361,0.0,0.0,0.0
Alicyclobacillus-Dialister-neg,0.0958,0.0,0.0,0.0,0.1603,0.0
Alicyclobacillus-Blautia-pos,0.2502,0.3728,0.0,0.0,0.1056,0.0
Alicyclobacillus-Blautia-neg,0.0,0.0,0.0334577832998206,0.0,0.0,0.0
Alicyclobacillus-Bifidobacterium-pos,0.3453,0.1705,0.0,0.0,0.2888,0.0
Alicyclobacillus-Bifidobacterium-neg,0.0,0.0,0.0739024534446686,0.0,0.0,0.0
Alicyclobacillus-Clostridium-pos,0.4929,0.3874,0.0,0.0,0.4236,0.0
Alicyclobacillus-Prevotella-pos,0.1549,0.0,0.0,0.0,0.1362,0.0
Alicyclobacillus-Prevotella-neg,0.0,0.1155,0.0,0.0,0.0,0.0
Alicyclobacillus-Acidaminococcaceae-pos,0.2926,0.0,0.0968346591727811,0.0,0.3937,0.0
Alicyclobacillus-Acidaminococcaceae-neg,0.0,0.0899,0.0,0.0,0.0,0.0
Alicyclobacillus-Methanobrevibacter-pos,0.403,0.2393,0.0,0.0,0.3266,0.0
Alicyclobacillus-Erysipelatoclostridium-neg,0.1296,0.078,0.06106545655505301,0.0,0.1287,0.0
Alicyclobacillus-Spiroplasma-pos,0.2279,0.0,0.0,0.0,0.0847,0.0
Alicyclobacillus-Spiroplasma-neg,0.0,0.0448,0.0,0.0,0.0,0.0
Alicyclobacillus-Bacteroidales-pos,0.1282,0.0,0.0182473235504127,0.0,0.1131,0.0
Alicyclobacillus-Bacteroidales-neg,0.0,0.0696,0.0,0.0,0.0,0.0
Alicyclobacillus-Bacillales-pos,0.4585,0.2841,0.0,0.0,0.2098,0.0
Alicyclobacillus-Lysinibacillus-neg,0.1648,0.1125,0.0,0.0,0.0638,0.0
Alicyclobacillus-Clostridiales-pos,0.5497,0.5524,0.0478669670621816,0.0,0.3939,0.0
Alicyclobacillus-Anaerostipes-pos,0.1373,0.0,0.0,0.0,0.0934,0.0
Alicyclobacillus-Anaerostipes-neg,0.0,0.1355,0.0,0.0,0.0,0.0
Alicyclobacillus-Alphaproteobacteria-neg,0.4288,0.1643,0.13348671402221,0.0,0.362,0.0
Alicyclobacillus-Hungateiclostridiaceae-pos,0.2831,0.2277,0.0,0.0,0.1302,0.0
Alicyclobacillus-Providencia-neg,0.3054,0.1509,0.0336418844639191,0.0,0.2768,0.0
Alicyclobacillus-Pseudomonas-pos,0.115,0.1646,0.0573619304802562,0.0,0.1213,0.0
Alicyclobacillus-Staphylococcus-pos,0.0201,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Staphylococcus-neg,0.0,0.1354,0.0,0.0,0.1535,0.0
Alicyclobacillus-Haemophilus-pos,0.4373,0.4692,0.0,0.0,0.2804,0.0
Alicyclobacillus-Streptococcus-pos,0.262,0.3087,0.071891424138471,0.0,0.183,0.0
Alicyclobacillus-Lactobacillus-pos,0.268,0.1881,0.0,0.0,0.1462,0.0
Alicyclobacillus-Sphingomonas-neg,0.3054,0.1224,0.0,0.0,0.2823,0.0
Alicyclobacillus-Desulfovibrio-pos,0.039,0.0,0.0,0.0,0.06,0.0
Alicyclobacillus-Desulfovibrio-neg,0.0,0.0958,0.0,0.0,0.0,0.0
Alicyclobacillus-Lachnoclostridium-neg,0.1825,0.1061,0.15250011997170598,0.0,0.2836,0.0
Alicyclobacillus-Odoribacter-neg,0.0574,0.1138,0.0,0.0,0.0943,0.0
Alicyclobacillus-Enterobacterales-neg,0.2083,0.1562,0.0,0.0,0.1206,0.0
Alicyclobacillus-Enterococcus-neg,0.4482,0.2457,0.0,0.0,0.3761,0.0
Alicyclobacillus-Firmicutes-pos,0.1783,0.3696,0.0,0.0,0.0277,0.0
Alicyclobacillus-Erysipelotrichaceae-neg,0.1648,0.1631,0.0,0.0,0.1936,0.0
Alicyclobacillus-Unassigned-neg,0.1723,0.1065,0.0,0.0,0.1787,0.0
Alicyclobacillus-Coriobacteriia-pos,0.605,0.6738,0.08394405431071698,0.0262917006730618,0.4408,0.0353098083516209
Alicyclobacillus-Faecalicatena-neg,0.1641,0.1697,0.0,0.0,0.1597,0.0
Alicyclobacillus-Desulfosporosinus-pos,0.1342,0.3076,0.0,0.0,0.0713,0.0
Alicyclobacillus-Burkholderiales-pos,0.013,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Burkholderiales-neg,0.0,0.0457,0.0282687298889056,0.0,0.0303,0.0
Alicyclobacillus-Bacteroidia-pos,0.2598,0.0511,0.139632230634849,0.0,0.0969,0.0
Alicyclobacillus-Collinsella-pos,0.228,0.1929,0.0555280692499583,0.0,0.1375,0.0
Alicyclobacillus-Corynebacterium-neg,0.2167,0.1726,0.0,0.0,0.2419,0.0
Alicyclobacillus-Clostridiales Family XIII. Incertae Sedis-pos,0.1111,0.0993,0.0,0.0,0.0278,0.0
Alicyclobacillus-Bacteria-pos,0.0,0.0424,0.0,0.0,0.0,0.0
Alicyclobacillus-Bacteria-neg,0.059,0.0,0.0,0.0,0.1172,0.0
Alicyclobacillus-Moorella-pos,0.1465,0.1013,0.0,0.0,0.0,0.0
Alicyclobacillus-Moorella-neg,0.0,0.0,0.0,0.0,0.0591,0.0
Alicyclobacillus-Brucella-neg,0.3568,0.2088,0.23592557892990101,0.0,0.111,0.0
Alicyclobacillus-Dysgonomonas-pos,0.0193,0.0928,0.0,0.0,0.0,0.0
Alicyclobacillus-Dysgonomonas-neg,0.0,0.0,0.0,0.0,0.0084,0.0
Alicyclobacillus-Porphyromonadaceae-pos,0.0731,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Porphyromonadaceae-neg,0.0,0.0786,0.0,0.0,0.0965,0.0
Alicyclobacillus-Planococcaceae-neg,0.1723,0.1065,0.0,0.0,0.1012,0.0
Alicyclobacillus-Oceanobacillus-pos,0.1787,0.1471,0.0,0.0,0.0301,0.0
Alicyclobacillus-Legionella-pos,0.1978,0.0656,0.0,0.0,0.0,0.0
Alicyclobacillus-Legionella-neg,0.0,0.0,0.0,0.0,0.0599,0.0
Alicyclobacillus-Cronobacter-neg,0.1723,0.1065,0.0,0.0,0.1349,0.0
Alicyclobacillus-Lactococcus-neg,0.1723,0.1065,0.0,0.0,0.0687,0.0
Alicyclobacillus-Morganella-neg,0.0706,0.1176,0.0,0.0,0.0955,0.0
Alicyclobacillus-Fusobacterium-neg,0.0706,0.1163,0.0,0.0,0.1496,0.0
Alicyclobacillus-Kurthia-neg,0.1723,0.1065,0.409648551171358,0.0,0.2328,0.0
Alicyclobacillus-Staphylococcaceae-pos,0.4023,0.3656,0.0,0.0,0.0506,0.0
Alicyclobacillus-Methylobacterium-neg,0.161,0.119,0.0,0.0,0.0505,0.0
Alicyclobacillus-Veillonella-pos,0.3405,0.346,0.0009647908111059609,0.0,0.1464,0.0
Alicyclobacillus-Acinetobacter-neg,0.1723,0.1065,0.402608258728955,0.0,0.0889,0.0
Alicyclobacillus-Aeromonas-neg,0.1723,0.1065,0.0,0.0,0.104,0.0
Alicyclobacillus-Bacillaceae-pos,0.2031,0.2347,0.0,0.0,0.0492,0.0
Alicyclobacillus-Clostridiaceae-pos,0.1487,0.1636,0.0,0.0,0.0,0.0
Alicyclobacillus-Clostridiaceae-neg,0.0,0.0,0.0,0.0,0.0261,0.0
Alicyclobacillus-Peptoniphilus-pos,0.0741,0.3054,0.0,0.0,0.0,0.0
Alicyclobacillus-Peptoniphilus-neg,0.0,0.0,0.0,0.0,0.0385,0.0
Alicyclobacillus-Dietzia-neg,0.0706,0.1086,0.0,0.0,0.0434,0.0
Alicyclobacillus-Erysipelothrix-neg,0.2464,0.1556,0.0,0.0,0.1557,0.0
Alicyclobacillus-Sporomusaceae-pos,0.0813,0.2557,0.0,0.0,0.0,0.0
Alicyclobacillus-Sporomusaceae-neg,0.0,0.0,0.0,0.0,0.0113,0.0
Alicyclobacillus-Desulfuromonadaceae-pos,0.0696,0.2049,0.0,0.0,0.0714,0.0
Alicyclobacillus-Anaerococcus-pos,0.0,0.2358,0.0,0.0,0.0,0.0
Alicyclobacillus-Anaerococcus-neg,0.0431,0.0,0.0,0.0,0.0551,0.0
Alicyclobacillus-Arcanobacterium-neg,0.2465,0.141,0.0,0.0,0.2286,0.0
Alicyclobacillus-Porphyromonas-pos,0.2512,0.1213,0.0,0.0,0.039,0.0
Alicyclobacillus-Brevibacillus-pos,0.1503,0.2459,0.0,0.0,0.0426,0.0
Alicyclobacillus-Selenomonas-neg,0.1723,0.1065,0.0,0.0,0.036,0.0
Alicyclobacillus-Campylobacter-neg,0.1723,0.1065,0.0,0.0,0.1162,0.0
Alicyclobacillus-Eggerthellaceae-pos,0.2725,0.2451,0.0,0.0,0.0659,0.0
Alicyclobacillus-Ruminiclostridium-pos,0.0,0.0,0.0,0.0,0.0441,0.0
Alicyclobacillus-Ruminiclostridium-neg,0.0431,0.0814,0.0,0.0,0.0,0.0
Alicyclobacillus-Rhizobium-neg,0.0554,0.0846,0.0,0.0,0.0751,0.0
Alicyclobacillus-Anaerobranca-neg,0.1205,0.1203,0.0,0.0,0.0451,0.0
Alicyclobacillus-Domibacillus-pos,0.1046,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Domibacillus-neg,0.0,0.0314,0.0,0.0,0.0415,0.0
Alicyclobacillus-Actinomyces-pos,0.3346,0.4164,0.0,0.0,0.0479,0.0
Alicyclobacillus-Paenibacillus-pos,0.0431,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Paenibacillus-neg,0.0,0.0533,0.0,0.0,0.063,0.0
Alicyclobacillus-Stenotrophomonas-neg,0.0431,0.0814,0.0,0.0,0.053,0.0
Alicyclobacillus-Eggerthella-pos,0.0,0.0,0.0,0.0,0.0373,0.0
Alicyclobacillus-Eggerthella-neg,0.1723,0.1065,0.0,0.0,0.0,0.0
Alicyclobacillus-Acetobacter-pos,0.0615,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Acetobacter-neg,0.0,0.0501,0.0,0.0,0.0755,0.0
Alicyclobacillus-Acetobacterium-pos,0.1292,0.0156,0.0,0.0,0.0,0.0
Alicyclobacillus-Acetobacterium-neg,0.0,0.0,0.0,0.0,0.0229,0.0
Alicyclobacillus-Flavobacterium-neg,0.0431,0.0814,0.0,0.0,0.1059,0.0
Alicyclobacillus-Actinobacteria-neg,0.0431,0.0814,0.0,0.0,0.0439,0.0
Alicyclobacillus-Pedobacter-neg,0.0554,0.0846,0.0,0.0,0.0384,0.0
Alicyclobacillus-Micrococcus-neg,0.0554,0.0846,0.0,0.0,0.0107,0.0
Alicyclobacillus-Brevundimonas-neg,0.1723,0.1065,0.0,0.0,0.0718,0.0
Alicyclobacillus-Slackia-pos,0.0,0.0,0.0,0.0,0.0626,0.0
Alicyclobacillus-Slackia-neg,0.0185,0.0752,0.0,0.0,0.0,0.0
Alicyclobacillus-Gammaproteobacteria-pos,0.0615,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Gammaproteobacteria-neg,0.0,0.0501,0.0,0.0,0.0793,0.0
Alicyclobacillus-Rhodobacteraceae-pos,0.0615,0.0,0.0,0.0,0.0408,0.0
Alicyclobacillus-Rhodobacteraceae-neg,0.0,0.0501,0.0,0.0,0.0,0.0
Alicyclobacillus-Propionibacteriaceae-neg,0.0554,0.0846,0.0,0.0,0.0301,0.0
Alicyclobacillus-Oscillatoriaceae-pos,0.0185,0.0,0.0,0.0,0.0,0.0
Alicyclobacillus-Oscillatoriaceae-neg,0.0,0.0689,0.0,0.0,0.0869,0.0
Alicyclobacillus-Flavobacteriaceae-neg,0.1723,0.1065,0.0,0.0,0.0457,0.0
Alicyclobacillus-Yersiniaceae-pos,0.0,0.0,0.0,0.0,0.0617,0.0
Alicyclobacillus-Yersiniaceae-neg,0.0,0.0721,0.0,0.0,0.0,0.0
Lachnospiraceae-Dialister-pos,0.0,0.1191,0.0,0.0,0.0,0.0
Lachnospiraceae-Dialister-neg,0.0879,0.0,0.0176950710938925,0.0,0.1229,0.0
Lachnospiraceae-Blautia-pos,0.7775,0.7305,0.0455797740499967,0.0155760677412438,0.5778,0.0796162022400156
Lachnospiraceae-Bifidobacterium-pos,0.289,0.1874,0.0,0.0,0.1002,0.0
Lachnospiraceae-Clostridium-pos,0.0,0.0593,0.0,0.0,0.0,0.0
Lachnospiraceae-Clostridium-neg,0.0201,0.0,0.0,0.0,0.1263,0.0
Lachnospiraceae-Prevotella-pos,0.5019,0.1965,0.0,0.0,0.4186,0.0
Lachnospiraceae-Acidaminococcaceae-pos,0.4161,0.2542,0.0,0.0,0.3423,0.0
Lachnospiraceae-Methanobrevibacter-pos,0.2101,0.297,0.0,0.0,0.1045,0.0
